Site	AICc_geom	AICc_mete	AICc_lognorm	AICc_zipf	winner
1139	778.174480982	564.2718283056191	536.6519543552529	535.925765243619	zipf
1140	571.556790724	396.22904556106124	381.97698751400003	380.43482476706123	zipf
1141	1059.036235162	636.7845402073924	578.1784988538462	584.6608198333925	lognorm
1142	421.84123814	233.40926800111112	193.1056339152572	189.6713853327111	zipf
1143	378.840226604	317.6586698912414	307.77572982778946	311.6286620952414	lognorm
1148	843.9436766560001	483.87395352752947	387.35163008485716	384.37426303752943	zipf
1149	400.03527810400004	227.66330230121213	193.28631575880001	192.43117746201213	zipf
1150	550.9921976319999	330.04572932723806	300.2068688388293	298.80044930323805	zipf
1151	266.19948012	142.2162769240762	115.13097565639998	113.08955778427618	zipf
1152	220.47455242200002	104.2120087232	74.81572095359999	72.73420772520001	zipf
1153	310.549546706	285.93432899360977	288.376012402	297.7653698556098	mete
1154	449.68946282400003	380.48895716407407	380.2248565863396	385.16340550607407	lognorm
1155	468.985296356	286.50430521333334	243.13364072893617	239.70315681333335	zipf
1156	374.401244262	219.29667978448276	194.9023483001714	193.27633008308277	zipf
1157	738.676416578	461.201240098	419.4930841604762	417.21030399	zipf
1158	339.89066356	258.6369896493333	257.7149342434483	256.6624643693333	zipf
1159	3089.26082372	2100.3109028514286	1736.0905935555838	1748.4196852874288	lognorm
1161	252.265020652	180.7052805548	169.750588775	170.6271474592	lognorm
1163	419.85200751199994	257.1900000712121	235.614282094	233.39816159321214	zipf
1164	174.93719512759998	130.57663115269233	125.1043887458	129.6418545416923	lognorm
1165	449.873744786	367.0242929909788	369.03445958521735	369.90127949297874	mete
1166	795.1575331380001	452.6477945115555	374.53122975650706	374.44698467355556	zipf
1167	692.189783492	536.4871934095555	529.817341840507	530.2201571155556	lognorm
1168	277.07738988	170.51690759141817	156.20536821142858	153.35964516501818	zipf
1170	872.899193446	724.5520064852033	712.2325163057377	717.0907174592031	lognorm
1172	438.39773931400003	216.9688422660645	173.3235022884	171.2731129228645	zipf
1174	382.854735994	230.90135012733333	209.8744559374483	207.18406411733335	zipf
1176	394.67324068	245.618515028	224.98054259419354	223.27149029400002	zipf
1178	26.9204664164	30.091794764	31.724997246533334	32.554383245	geom
1181	1117.795096962	790.9523686600885	746.1738823351429	750.5932626980886	lognorm
1183	582.450034912	394.57508907703226	360.4787292814754	358.2070267150322	zipf
1184	2138.4312068	1490.303108244889	1305.9806903346898	1307.946193154889	lognorm
1185	286.07681388	185.9375113574762	177.3004425386	175.5783364192762	zipf
1187	575.9902660519999	358.102282188	324.65924586718364	321.87848715	zipf
1189	847.187012976	631.8531009374943	614.1077968897209	614.5476060134943	lognorm
1190	1235.144684098	886.7560462167058	835.2884147148889	835.9965760367058	lognorm
1191	481.62755799800004	306.6833555998139	277.09865627371425	277.5454655618139	lognorm
1192	453.680265258	345.3644703518139	342.0628426837143	341.16252601381393	zipf
1195	117.2892419542	123.23150350391428	123.23340381627692	133.5377383481143	geom
1197	221.356166432	130.37349061371427	121.95329882047692	119.3893418017143	zipf
1198	541.123927836	339.06647528297873	307.2650796652174	306.1048371029787	zipf
1200	368.074212256	249.2333969293333	239.1386384134483	237.20849992133333	zipf
1202	3152.97053482	2120.5750396961294	1657.3099377382423	1675.644846076129	lognorm
1207	373.072801158	235.08098807414814	221.18600939953845	220.07369855814815	zipf
1209	310.402401778	179.67445146966665	158.85748040323477	156.20303572186666	zipf
1210	457.00838381	249.49685823121212	216.53992350400003	214.07443877321214	zipf
1212	667.0694253940001	501.5964012686061	488.1952014846154	491.56630657060606	lognorm
1219	683.6450566240001	440.77763192405405	380.86623205964383	383.0777150320541	lognorm
1221	209.48931595	169.44187808184708	173.5737292436	172.19224913024706	mete
1223	265.871639528	242.75149915773912	244.81478738666667	247.55643854373912	mete
1227	298.079152668	151.90604878147823	119.13708615245456	116.30823224427826	zipf
1228	324.141873056	168.0350005802	144.30109828516842	144.3375924102	lognorm
1230	598.8244318659999	409.7787236472414	383.99877763378953	382.6829010012414	zipf
1232	330.617855196	212.16920495466664	201.1211292710348	199.96546964406667	zipf
1233	726.233991674	505.46693099204936	463.216015234	463.87269163204934	lognorm
1235	666.28455985	457.5706838745373	416.77052931781816	425.4299119085373	lognorm
1236	366.2767125	212.62330370200002	181.46171175359353	178.6885191354	zipf
1238	145.49510959999998	151.7808358254	147.5068577159684	164.52557249499998	geom
1239	425.32350153	291.5973877056098	273.291506674	271.8044406436098	zipf
1241	529.329632904	371.451001824549	351.799428912	352.007544124549	lognorm
1244	404.243699532	294.2959199472121	290.923822372	289.63358335921214	zipf
1246	559.712836338	450.6670936242247	428.74136056036366	428.1147081982247	zipf
1247	139.4590869036	90.74440057044444	88.342785212	86.06415187104444	zipf
1248	344.198795116	245.94574882733335	238.3887744374483	237.77903131733333	zipf
1252	2135.14920268	1276.9274938730475	1081.6211864879424	1081.4163536210476	zipf
1253	1583.000620752	985.9837261479721	884.1987810482536	885.849627651972	lognorm
1255	159.61320774040001	153.22031863722353	156.5005589154364	158.36374645042355	mete
1256	288.354052028	167.68116868005714	135.42787420904446	133.75484887045715	zipf
1257	592.4659490619999	379.18167038542856	342.3509646641818	340.39874022142857	zipf
1258	1047.767300424	755.7055341964616	723.0690433843689	726.7069347784616	lognorm
1260	732.3292256960001	490.76237424060605	461.4830997626154	459.88488329060607	zipf
1261	721.0716457839999	544.8248081500541	531.0668045156439	532.9516908180541	lognorm
1263	581.118979686	371.87262007407406	335.07349644833965	335.21493852007404	lognorm
1264	509.66843053800005	398.05160101816904	378.4233744554286	378.113727250169	zipf
1265	420.07976337599996	325.9816672297391	320.1091203226666	319.3523245037391	zipf
1266	475.03644570800003	257.9908219531111	219.02400818485717	216.90373807511114	zipf
1267	429.505240174	276.9597203741081	252.91940073333336	254.38796814610808	lognorm
1268	1018.05625761	762.9908641535701	740.7516980711698	742.1485467555701	lognorm
1269	504.00315847400003	321.4596620528889	293.55997255672725	291.4435948708889	zipf
1272	130.54900516840002	110.28031751826667	105.72375315543478	103.82287467086667	zipf
1273	902.0900482339999	669.5893930986666	583.5078567067517	584.4964245246666	lognorm
1275	627.775884184	456.64264529	438.5011169284762	438.01799851199996	zipf
1278	359.944393438	143.2534173974	98.52341273216842	98.11108640440001	zipf
1279	223.417374756	160.0846919828471	158.353183033	156.59854675864707	zipf
1280	523.115762014	219.4904237971111	141.76211338305717	140.00500229811112	zipf
1285	686.12170691	543.0525018899069	525.8646585245882	530.1231519639069	lognorm
1290	264.06629565599997	164.1930608120762	150.2652453264	148.4419503742762	zipf
1291	336.864846298	194.97046409528278	165.8845625883714	163.85846942268276	zipf
1292	479.43579662400003	261.49933966781396	206.21802797571428	204.97209781781396	zipf
1293	377.24004216199995	223.31878686814815	204.50659162353847	202.33383200214817	zipf
1296	945.91975748	672.6183356594021	634.56523515	637.9668210414021	lognorm
1298	696.849450086	580.0238092799999	578.7380098421772	586.207320604	lognorm
1300	495.76136062800003	378.7999784965965	366.8012986202857	366.0406574785965	zipf
1301	506.808854856	336.7048797017391	310.4810428166667	312.3029561377391	lognorm
1302	204.408170548	121.68277491186667	110.07981048754287	108.00795326846666	zipf
1304	852.8067495380001	707.350394972396	704.95044743	712.388798392396	lognorm
1306	134.89006072680002	134.72023589354816	137.67586377093846	142.85141064854815	mete
1307	217.95552033400003	169.3271970184762	168.2611019604	167.1334551966762	zipf
1309	797.271015922	598.4448291962246	577.0690449843637	576.8362579882247	zipf
1310	356.86364106599996	264.9435105793333	262.81371119144825	261.7024805693333	zipf
1311	611.5111918680001	484.2065170514921	479.6765555050968	483.32260969149206	lognorm
1315	291.281291076	226.97881526448276	225.25916862857142	224.44090968848278	zipf
1316	214.712946864	141.8428368874667	136.90101735234288	135.2736046870667	zipf
1318	181.8739551862	171.83360771328276	176.21404804417142	178.82327484768277	mete
1319	664.057048204	486.711588736	468.5742630444762	472.749974184	lognorm
1323	495.272142524	247.63171975828575	201.72181901927055	198.5050223420857	zipf
1324	414.18991584800006	271.6184162922857	254.24730552647057	252.90126779828574	zipf
1327	195.9354326294	107.55801690333332	96.95133726770909	94.58014239153333	zipf
1328	434.534199138	253.63745777911112	221.36678185685716	219.22313330311113	zipf
1330	729.135726202	579.4019246172821	571.1707667538442	577.5798308272821	lognorm
1331	445.76137532	329.4045003629787	317.50554605321736	316.14411969297873	zipf
1335	157.8541548862	86.57987374304444	78.6520214504	76.82199950564444	zipf
1337	475.317900076	278.30970621560976	240.530857408	238.43274331960976	zipf
1342	212.53638126599998	198.52703506240002	202.61555334219352	206.297068198	mete
1343	330.610234778	263.5711997240645	264.429061264	264.9350656620645	mete
1344	352.34123379	209.29823990214817	189.66392261413844	186.58117684754814	zipf
1345	279.382173052	211.77799312614815	208.52852960153845	207.29841629614813	zipf
1347	634.970040992	485.4389764564927	473.7393661062353	473.80214202049274	lognorm
1348	441.91106313800003	239.3986634105641	188.5338952068842	187.1780802393641	zipf
1350	399.65878923599996	306.13003790973914	295.76832421066666	295.60535168573915	zipf
1351	604.529955472	414.19113500949203	382.2368008310968	381.1645866614921	zipf
1355	380.507377546	227.24970280533333	204.36775976684828	202.18308281933332	zipf
1356	382.751863494	279.59952167082355	270.50135539163637	272.7822378208235	lognorm
1362	1509.9936062420002	1127.9127487750534	1084.8733722154286	1086.4743125910534	lognorm
1364	1520.47592913	1136.9321640172652	1062.2236963415385	1068.7652645952653	lognorm
1367	870.0184373139999	646.7003180226666	619.1489841774737	621.2981635686666	lognorm
1369	541.585152478	394.705384568	383.3162965631837	383.99357992800003	lognorm
1371	856.168856858	593.9552533206881	548.7225444366088	547.826461804688	zipf
1374	894.040110828	683.6051443042745	661.4884707191882	663.9848036062745	lognorm
1375	353.83483032199996	202.04065663794816	177.90073314233848	175.19410880114813	zipf
1376	613.549964088	392.3024561970323	347.2783756874754	345.45590864703223	zipf
1377	229.440083908	111.80729562231429	92.31403198367691	89.97756713951428	zipf
1378	654.9155629219999	528.3668332800495	501.323413014	522.0571143820495	lognorm
1379	254.766625568	143.33104871547826	115.31411852725455	113.10587316867827	zipf
1381	378.81931868	320.3670969825641	312.4440809616842	327.4038846145641	lognorm
1382	486.73920325800003	325.3163343252381	307.6171232948293	305.64360907323805	zipf
1384	639.575175326	441.5786824466667	418.6435761705085	417.30457198666664	zipf
1385	439.72216326800003	237.917338168	185.5966881852923	182.6451213998	zipf
1386	892.8062830580001	565.3718731264445	498.2746277366741	496.3694289524445	zipf
1387	469.618737398	301.6557181061081	284.0075634553333	281.86516688410813	zipf
1388	468.68153354	395.3697977240741	389.1474494423397	401.0748417340741	lognorm
1389	238.817059148	214.16183568381396	212.4710657997143	214.89569333181396	lognorm
1390	457.977181028	274.8729759005641	244.41205451768423	241.1042518585641	zipf
1395	341.797793764	227.41663802014816	217.34522765353847	215.37009935814814	zipf
1396	319.001376804	315.5583819913333	308.99274810293616	336.9161193793333	lognorm
1397	466.88013348	183.2528727898	97.37219715079355	98.92051600079999	lognorm
1400	313.21006596	216.89868775614815	203.33391964933844	206.48138292414814	lognorm
1404	528.025669136	298.09980950573913	242.7176875366667	246.60814010573915	lognorm
1405	524.203335408	294.648941629814	250.12116745171426	248.52332018781397	zipf
1406	1116.771346502	727.6440476930566	666.6413746882857	664.6168442890566	zipf
1410	173.84752843200002	155.25915455999998	151.3516759410923	150.1565592602	zipf
1412	992.5890141680001	809.826897149378	799.4491707532543	808.7690883573781	lognorm
1414	873.002947924	512.598479168054	444.2653813376438	447.04303170205407	lognorm
1415	118.3585445802	113.60051849138948	113.61946612766667	118.48211948338948	mete
1416	345.02184473	169.59255519584616	127.6694363282	126.75061905364616	zipf
1424	567.572114672	509.671346793619	510.08632825125306	523.0824665196191	mete
1425	545.784161866	326.7071423229091	292.83925373544184	291.42393782290907	zipf
1426	380.05961008800006	189.77434692685716	148.20712688604445	147.25582841205713	zipf
1428	876.1496889939999	597.8058526586881	543.5150969746087	547.9773694206882	lognorm
1429	586.598289906	410.45780933706124	397.875925578	397.34970451706124	zipf
1430	533.701245758	375.52758097872726	353.3963020542222	352.0821142967273	zipf
1431	736.1897100360001	467.25799927724137	437.15456539178945	435.9158769232414	zipf
1432	646.7295959319999	340.05601281616947	256.04328484172413	253.8876992641695	zipf
1435	151.11568678860002	104.14027079744443	105.18848451379999	102.45969353264444	zipf
1437	666.21177275	463.4772336212414	445.5518877617895	445.2807052632414	zipf
1440	451.69864818599996	322.3404511801081	312.4145107193333	314.8295438701081	lognorm
1443	321.133643678	191.82675230968277	164.13325287317141	162.88176769068278	zipf
1445	488.36010583800004	277.33304907210817	240.93886096333335	241.9296086341081	lognorm
1446	465.48053215199997	245.99804181482352	205.2750348956364	204.62572191882353	zipf
1447	246.90271957	113.7539882296	85.45280318079999	83.573435213	zipf
1448	1144.232387012	588.89880081	442.9997357272121	444.12567050800004	lognorm
1449	492.534093578	368.2907494849091	363.99115850944185	363.54812858690906	zipf
1452	501.46906791199996	294.7453500308889	251.6058030627273	250.1336994188889	zipf
1453	270.639608572	193.31842054027825	188.23356037365454	186.86360476067827	zipf
1454	444.351876556	314.51339638989475	305.80110537232434	304.37044732789474	zipf
1455	194.6699956798	88.17186561273333	64.7936849431091	63.813123142933335	zipf
1456	655.17380046	366.05421866872723	307.12214581222224	305.73913595072725	zipf
1457	689.376352996	501.99101996649273	480.7959755722353	483.47444052649274	lognorm
1458	394.177252914	268.9148917261081	253.02374885333333	250.94297741610808	zipf
1459	373.797525156	294.5504818538947	293.8351835343243	292.82926848789475	zipf
1467	556.1393895159999	331.58095168142853	276.1803897381818	273.27632563342854	zipf
1469	198.0102334898	152.49382842906667	153.86905869774284	153.09875254626667	mete
1470	275.838553138	193.53578257207826	188.01741663205453	186.00911155907826	zipf
1471	512.177658276	386.654816696074	376.84040286433964	375.8901020620741	zipf
1472	371.54031479400004	276.91674042521214	272.034585826	272.49721095521215	lognorm
1477	821.005968638	544.162222981948	501.4129561668421	502.89850659594805	lognorm
1481	264.025645788	153.81586144242223	140.78501996374118	138.31720763422223	zipf
1483	710.921612502	516.380591962169	490.0811732374286	496.935934658169	lognorm
1485	652.785876856	316.30403246897873	247.97041653121738	244.8871513409787	zipf
1486	498.97326448800004	344.7928393256098	332.35773012	332.16262040360976	zipf
1487	213.38663117	157.69641649322224	155.4215818691412	154.38107363122222	zipf
1491	107.5642059876	90.31448524403636	90.918972117	90.64391294963636	mete
1492	366.79197513	241.93334199882352	222.70558829363637	221.24151918482352	zipf
1493	659.970842662	403.90478225459646	363.2980273082857	360.1616871085965	zipf
1494	1016.9630465280001	794.6193566381879	766.7955881738621	780.3113199481879	lognorm
1495	444.633381744	295.4221604842857	273.3908654424706	280.7616359782857	lognorm
1498	358.951499	278.850616172	279.08624711419355	278.866143988	mete
1500	601.882172224	356.90388714	315.4143576031837	314.011515638	zipf
1501	333.526732756	184.85559870234815	154.84522737433846	152.61451402034814	zipf
1504	959.362962554	665.8861158282248	620.1545987303637	634.0532095822247	lognorm
1505	251.916221602	202.19991487085713	201.43123760684446	200.05829620885712	zipf
1506	741.157222134	496.44219723054795	458.47816272866663	456.5643896125479	zipf
1508	1198.648955424	775.3419142770371	715.6319319827103	713.7102248230372	zipf
1509	241.988386544	208.76530533666667	215.2217671424348	214.64499138066668	mete
1510	1337.620143908	968.295614855696	905.3939725350191	905.4038501336962	lognorm
1513	393.439602896	246.92762652448278	232.17244521857143	230.11053658048274	zipf
1515	195.6477983688	107.81304413369232	94.8572123154	92.79246714969231	zipf
1516	654.09758899	325.2898641925965	232.45040822828574	230.6327275225965	zipf
1521	437.37231745199995	233.49465001	176.26823617649234	175.44362469299998	zipf
1523	529.708545586	289.56102638890906	240.30457201544183	236.70791976890908	zipf
1525	415.131883792	211.93499186121213	162.3798637278	162.68301929741213	lognorm
1526	335.00531688	243.34440070921212	234.679855714	232.98985373721212	zipf
1527	406.61002473199994	331.4460129653333	329.6025952609362	329.95895689733334	lognorm
1529	224.79450434400002	215.96332570814815	209.34264260153844	228.61341085614814	lognorm
1530	428.82602723	235.8962065892121	201.4835004286	198.87161623781213	zipf
1534	310.778272286	256.82057527428566	254.1126181784706	257.9248611702857	lognorm
1535	563.537550386	425.49551450866664	410.9210399565084	413.4209374106667	lognorm
1540	528.41934474	416.275990896	405.2318693584762	406.51892291400003	lognorm
1542	860.7885179860001	607.2656156784445	562.2096104786742	570.8845847464445	lognorm
1547	634.7472767119999	397.41535190216945	355.0991645357241	352.88707451616943	zipf
1549	313.4878583	209.98179736384617	199.018174814	197.63436221864615	zipf
1550	553.619569328	328.7060022452381	297.1312814688293	296.2892255272381	zipf
1553	429.32594995	324.0011019889787	313.8560961912174	312.75433970097873	zipf
1556	356.989068586	213.89364577648277	191.3807432927714	188.88871655508277	zipf
1558	619.65458289	430.8400461921132	412.87157166476925	414.6621192741132	lognorm
1561	1091.497422476	743.3963148426207	681.030704120087	681.3370779266207	lognorm
1562	391.971332994	258.1832612022857	240.73686035247056	238.12499723228572	zipf
1567	349.23934395	201.80595600686667	182.99480523843476	181.55308257026667	zipf
1574	763.040578778	465.0133914086061	416.6744014466153	413.9375890746061	zipf
1576	402.77436662800005	300.663746944	292.43957312969235	292.341902936	zipf
1577	507.31003127400004	355.94824010123807	346.1403400888293	345.00211680723805	zipf
1581	535.128020244	450.70041867914284	451.00205225347827	452.25724928314287	mete
1583	335.63267137400004	166.32305379694813	122.00610036713846	120.31866392934816	zipf
1584	197.77059985900001	111.8599110490923	101.3537153484	98.5254567664923	zipf
1585	164.0703663606	74.0139315096	53.52871572753334	52.518333892399994	zipf
1586	703.8523553539999	541.1006480320541	530.6798718716439	532.1135955920541	lognorm
1587	469.674117824	434.2307869629474	427.00967749	449.46882500094733	lognorm
1590	628.64313934	423.834761378549	405.986763926	405.17809593054903	zipf
1591	745.4876004660001	504.30086384733335	461.2455657821622	464.6617701293333	lognorm
1592	234.3723097	110.05996909291429	88.66023985067692	86.23705414511429	zipf
1593	724.779428636	520.1840670546881	474.33048986860865	472.44916386468816	zipf
1594	205.465311344	119.2126636782923	110.9718268372	107.95346863549231	zipf
1595	139.83036410719998	104.23575037324443	107.03801101459999	104.46058845124445	mete
1596	942.910965686	666.5493804130566	615.4978104262857	618.5399393770566	lognorm
1597	856.953155564	672.7199664194563	651.0649208308236	658.0768580934563	lognorm
1599	983.628971848	523.7041746313333	441.1130828801622	437.7125322253333	zipf
1602	654.41972909	428.2154800370323	392.5847481534754	390.7147280110322	zipf
1603	588.404880902	421.857268444	396.8355143284762	396.465389534	zipf
1604	615.432576746	460.734105714	447.8225379724762	447.39845788199995	zipf
1606	606.2049808080001	375.36627675411324	336.3355209487692	336.0377388761132	zipf
1609	263.805533058	224.15472734648276	223.3795214045714	227.94012748848277	lognorm
1611	324.780478842	206.25840350599998	192.72895972959998	191.2012147698	zipf
1612	751.21348536	553.2891435012821	531.4747879798442	533.4449583492822	lognorm
1613	343.36519079	147.16345787981817	101.21711689862856	100.73109430501819	zipf
1614	490.76275023	281.2110962138139	234.78059937771428	235.06139712381395	lognorm
1615	448.60520502599996	316.1846082180741	287.7808651003396	286.0276470960741	zipf
1616	678.894747584	441.8240495764918	408.94443924199993	406.7699377564918	zipf
1617	292.975185542	225.78428818885712	224.56333117644448	223.12129868685716	zipf
1620	306.525638158	175.77358654824616	147.28387458859999	146.75793358744616	zipf
1621	409.63828647	361.10721882672726	366.7969518722222	369.2061178307273	mete
1626	643.821065202	480.4624993464918	471.08644514599996	471.57487643449184	lognorm
1627	470.364028486	311.9251861411111	298.9625411688571	297.6623968171111	zipf
1630	180.6423686182	146.6858259690762	143.4051087454	144.5283349766762	lognorm
1632	635.813589038	443.54621489059645	425.0800570682857	424.67281956059645	zipf
1634	909.2869361180001	713.7120194814563	700.4680762668236	703.5392640594564	lognorm
1635	469.2450182	370.5097948377391	370.28208736266663	370.5544096037391	lognorm
1637	234.263364242	118.70309005306666	98.79897415374286	97.29197241786667	zipf
1642	268.349644428	151.1280976340762	127.52795497559998	127.1898340466762	zipf
1645	460.64930682199997	417.72847827259653	420.6187437462857	434.3725340965965	mete
1648	308.650913514	198.87647210825716	181.00969009344448	179.18870221805713	zipf
1649	486.86833145199995	354.30824513123804	347.9892302608293	347.0652840792381	zipf
1650	363.419449224	302.81649655072727	295.2338508862222	296.15634528872727	lognorm
1651	341.585788714	221.1803800880645	202.7752672376	200.42420078746449	zipf
1653	329.20903749	193.27752023544616	171.495597212	169.09514833944615	zipf
1655	799.531814108	527.5877131754117	496.3293539196119	495.8427654394118	zipf
1662	398.403723546	330.7588172350612	330.334271968	330.8710350450612	lognorm
1665	456.382094278	336.9876372878139	329.5670947097143	328.54840726981394	zipf
1666	529.74805998	366.01796496097876	349.86686524321743	348.7398104429787	zipf
1668	685.760377626	450.59184038503224	418.4220242774754	416.8104357630323	zipf
1669	942.664707396	709.509437450396	688.90739125	689.592759008396	lognorm
1670	1279.25544347	765.3555176333333	658.2660651381344	657.6861802553333	zipf
1674	1048.416095868	863.6106952782686	852.3196890019099	861.0155971422687	lognorm
1677	896.7863972819999	714.9884911370566	701.6999243862857	706.7914516230566	lognorm
1679	404.089524064	347.1028375689787	351.15946718321743	354.27057088497867	mete
1681	937.7466621980001	693.183946410188	635.0224000298621	649.2807402381881	lognorm
1682	975.477192602	698.4981206737143	650.6616900281082	651.1465830677143	lognorm
1683	991.93577321	679.2663663294894	640.1428790160645	639.6892335114893	zipf
1685	1032.956913712	605.3735271393924	543.3089813758462	543.8974696533924	lognorm
1686	598.341773254	337.55066719872724	276.7261515082222	273.34366478072724	zipf
1687	292.80140117	227.8353730600645	225.043310388	223.5894478860645	zipf
1688	563.00574593	348.4455935337391	318.4837890306667	316.87557172973914	zipf
1689	263.539267218	136.4203351820762	104.00785417179999	103.8328817198762	zipf
1690	252.96013962799998	121.76398191959998	99.2786628794	95.7716797384	zipf
1695	400.76732880599997	182.79230415146452	121.51394663620002	120.0080333726645	zipf
1698	538.353023382	308.72963138181393	269.93558851371426	267.4288301858139	zipf
1703	328.69322903200003	248.78966503200002	243.94050357419354	243.63355443	zipf
1708	826.804044168	644.4607120524445	630.1770905126741	635.8444628624445	lognorm
1709	493.527374824	349.118192796074	326.0107307103396	324.22441690007406	zipf
1713	412.090801362	251.89634846521213	229.04938199999998	227.17206526521213	zipf
1718	738.810518106	624.9741328774545	615.6975662264828	634.3374159174545	lognorm
1719	540.81690028	340.80053112781394	315.7351280477143	315.05756772781393	zipf
1720	386.463167428	275.2564130482857	265.8249072884706	264.6419652002857	zipf
1721	512.937911314	393.3675193693333	387.98737907293616	390.64899431733335	lognorm
1722	498.357814254	450.0533557914921	456.77742274909673	466.92891847749206	mete
1723	314.97078613	204.88770133947824	196.18178613645452	194.05247418067827	zipf
1724	359.61763181	202.08210501934815	174.34518514533843	174.00933789274814	zipf
1725	406.214861146	258.5851872262857	236.4100339704706	235.30883458428573	zipf
1727	1130.66754871	746.8474246033333	670.5292711261344	669.4524096393333	zipf
1728	633.384330554	506.733646118169	500.4988247614286	503.978049056169	lognorm
1731	798.7615987360001	604.179194118396	571.277238378	572.996043936396	lognorm
1734	375.302152676	236.61136675882355	212.89997776163636	210.82098318282354	zipf
1735	323.44556996200004	206.25537382784617	190.8114722922	189.96396789864616	zipf
1737	864.886673582	563.1534444644445	492.80527515267414	500.8570010404444	lognorm
1739	450.82909410800005	394.18524987	385.2319559271837	406.4279338019999	lognorm
1740	576.790929556	319.496523750549	259.407401336	258.018979582549	zipf
1741	278.14651303	203.55664789584617	197.14724094759998	196.64182675244618	zipf
1743	635.552324668	470.2406193210322	458.4462524034754	457.98648658103224	zipf
1747	484.64829609	393.25933598254903	395.13986069599997	395.38810086054906	mete
1748	206.63700638	136.2926337320667	131.42716965954284	128.99826674226668	zipf
1752	642.8140137380001	465.24268057303226	449.5006681274754	448.9222436510322	zipf
1754	253.98888851	132.87853113942222	108.71754326414118	108.16909690862222	zipf
1755	301.910476728	257.55083514933335	263.31938055144826	264.17574842333335	mete
1756	245.66849694799998	231.81194305333332	231.5763684974483	243.94833904533334	lognorm
1757	646.49402816	424.457734649492	381.04754074909675	385.49192420349203	lognorm
1758	472.17789713800005	311.10896181781396	288.1967715077143	286.59616733781394	zipf
1760	1510.61360363	1009.4283291400566	886.1794338101819	888.8803067360566	lognorm
1763	597.663743502	418.890760734	406.3451784211836	405.79017579599997	zipf
1764	351.43006764800003	204.6204549848235	167.04282702243637	165.08847616582355	zipf
1766	854.1020438319999	587.2872862919481	558.8354566248421	558.742677113948	zipf
1769	539.68810184	323.34794787981394	291.8114183237143	289.4561461518139	zipf
1772	557.570461894	365.14993534542856	329.6154943341818	327.86493037742855	zipf
1775	372.711986412	215.1503187780645	185.75916243740002	183.2362274462645	zipf
1776	56.5343038938	56.718638428733335	60.03613785090909	58.935410519533335	geom
1777	431.54482426199996	266.12945539911107	240.87130759885713	239.1932321671111	zipf
1778	1068.914016238	849.0900292505162	833.3630067796097	840.1089076745161	lognorm
1779	348.787781524	209.879488602	193.8394456556	191.65805917080002	zipf
1782	351.12094113	176.8572869722	141.436752244	140.4544590738	zipf
1785	1207.705137788	903.7296931222687	857.8745612739099	871.9654221522686	lognorm
1786	778.841346382	462.7443371934118	405.7798771636119	402.99612031141174	zipf
1787	466.5240569	377.41480709866664	371.1006612885085	370.9373699386666	zipf
1788	242.389647506	143.28159001402224	129.18189684094116	126.94760828402224	zipf
1789	1122.199398834	892.371569700292	868.7167297841177	878.1648243142919	lognorm
1790	872.298283722	569.2686168534545	511.04918620848275	511.6322417134546	lognorm
1792	731.35227822	597.0355044694563	580.9494969568236	584.5914205214564	lognorm
1793	831.3785824560001	518.4876764980494	455.548433648	453.9689511580493	zipf
1794	383.818319182	199.71061659	152.57317375099353	152.307873997	zipf
1795	348.909920984	206.66673830584617	186.50958721779998	185.16475875904615	zipf
1796	237.870976902	182.85776092319998	183.0654011055684	182.29798643919997	zipf
1797	578.753124716	397.1871150847272	374.13676474622224	372.8231650807273	zipf
1799	473.94781635199996	363.88621375106123	357.71397955	357.4526908390612	zipf
1800	339.494500938	268.3918807565641	261.1560555956842	263.3954265765641	lognorm
1803	214.092164392	206.594485474	210.49169340969232	216.299967212	mete
1807	592.963806358	390.82145375666664	351.4450443125084	352.1975607246667	lognorm
1811	725.910670452	484.44783347333333	440.3709755041622	439.2320143073334	zipf
1812	191.9222135734	111.4063084426923	99.8535588174	98.9841686472923	zipf
1813	387.74234181800006	272.2318045262857	261.2033534024706	259.9429442862857	zipf
1819	189.6811973672	105.03238793413333	95.0629287727091	91.94388676353333	zipf
1821	770.87470359	572.9869989552822	553.5487273378442	557.2060785912821	lognorm
1822	1089.99569787	774.7577971370847	728.6850025885642	727.7843403530849	zipf
1823	1267.4079814000002	899.7138798017647	799.7807894391597	802.7094188497647	lognorm
1825	934.0773918680001	552.8606799353925	485.2869246838461	485.8151486513924	lognorm
1832	1392.247022476	918.4378811173007	795.9713248720741	799.1855756033007	lognorm
1836	437.308876708	265.16585587323806	227.03455701082927	225.24675442123808	zipf
1837	220.935950212	180.30983748959997	183.9210591539684	182.6160609108	mete
1841	409.33294277	276.9552284751111	262.0177789868572	260.5103186751111	zipf
1843	591.9155950119999	410.8640078564918	383.53195569800005	382.27089662649183	zipf
1844	304.028391548	175.46890064001818	157.4176676388286	155.0702093030182	zipf
1846	462.97681476400004	363.0225123029231	356.9485454876471	356.7137069409231	zipf
1847	667.9078571480001	470.40336696199995	449.08833625647617	447.995571588	zipf
1848	716.04439473	453.23562061541173	405.75603439561195	403.94235550941175	zipf
1849	575.272093812	437.8150388081695	428.87401083572416	429.2507282161695	lognorm
1850	689.637857646	461.1038101475555	418.49040169450706	417.3260757675555	zipf
1851	706.287375406	484.79036502199995	460.7282578424762	459.806323098	zipf
