Site	N	S	NmaxObs	NmaxPred_geom	evennessObs	evennessPred_geom	skewnessObs	skewnessPred_geom	ll_geom	r2_geom	NmaxPred_mete	evennessPred_mete	skewnessPred_mete	p_mete	ll_mete	r2_mete	NmaxPred_lognorm	evennessPred_lognorm	skewnessPred_lognorm	mu_lognorm	sigma_lognorm	ll_lognorm	r2_lognorm	NmaxPred_zipf	evennessPred_zipf	skewnessPred_zipf	gamma_zif	ll_zipf	r2_zipf
610	6434	390	2782	107.0	0.0133	0.5184	1.29838376412	0.46172053778899996	-1471.18358114	-0.048901232285099995	262	0.2373	0.6877829495899999	0.985998475519	-1114.49264514	0.680938384936	868	0.0508	1.1248653587200002	-1.4305887916600002	2.47028889905	-1042.38926232	0.9827328526639999	35826	0.0053	1.29633147653	1.60470176921	-1054.8337216	0.8796189676
618	5543	290	2232	119.0	0.0195	0.5171	1.2094743075	0.458910749095	-1137.8969497	-0.0359235654319	293	0.2297	0.6856839787019999	0.988396275155	-866.103842352	0.715667901974	846	0.0552	1.07649102838	-1.10164562056	2.45451407866	-817.038883123	0.990487539456	41437	0.0063	1.23897620332	1.57012939569	-828.253475324	0.869662676047
619	838	206	113	22.0	0.1122	0.5744	0.938815469992	0.45785538260799996	-467.35258033300005	0.551302079996	37	0.39399999999999996	0.60951707696	0.9057161137459999	-396.58299224	0.797086116193	109	0.1419	0.9641810934999999	-2.66701112858	2.21919460892	-372.389841419	0.9907765653049999	466	0.0351	1.11055675635	1.90566891147	-374.76080445400004	0.938087690881
621	6169	72	4789	424.0	0.0228	0.5141	0.9640048971330001	0.43256391970200003	-392.023255965	-1.2902480239899998	1123	0.1792	0.673998719736	0.998148433809	-253.737253021	0.329820272352	1694	0.0442	0.919875317118	-3.38867937554	3.6745066691199995	-233.013818373	0.986396952264	13525	0.0205	0.9613039825480001	1.4946589584999999	-233.95383899700002	0.9588610008640001
630	6216	409	2724	99.0	0.0122	0.5199	1.30215604996	0.462565374418	-1508.19628743	-0.146577548006	239	0.2426	0.6849092370029999	0.9844409111	-1122.60565252	0.612593866507	809	0.0482	1.14084332819	-1.9333337026800002	2.54923055898	-1034.69916616	0.993834843049	20020	0.0058	1.3010476365799999	1.64318040942	-1044.07100481	0.909227392324
635	5907	163	2530	207.0	0.0215	0.5128	1.00106651707	0.45074827163599995	-745.92341793	-1.0688301015000001	541	0.2011	0.689141028644	0.9947758203389999	-489.71388497199996	0.25075236731600004	1732	0.0282	1.0676057188299999	-5.76397536334	3.85612927429	-435.480203214	0.9871317466130001	7578	0.0128	1.11580015216	1.6118173602099999	-436.07381175	0.975828995054
639	6040	116	2363	281.0	0.0306	0.5123	0.897892654477	0.443646720778	-573.376908045	-1.1760481531799998	746	0.1896	0.6858636619249999	0.9966393968989999	-377.749524819	0.271041337821	1254	0.0425	0.988112105412	-2.9545893636000002	3.2813436623500003	-342.828113515	0.963562656015	12521	0.0146	1.05360235396	1.54654662049	-344.379512895	0.933156817989
640	12274	201	4426	364.0	0.0212	0.5088	1.02584514671	0.454170795723	-1025.84379437	-1.03244592284	1047	0.179	0.7118530843080001	0.997226235769	-671.43932208	0.386448589878	6792	0.0169	1.12827191123	-6.38354152597	4.36342770145	-612.971633964	0.9925182899670001	48655	0.0081	1.16744394536	1.52951558277	-614.2096715480001	0.971525303383
641	8055	331	2052	155.0	0.032	0.5134	1.1124304877200002	0.460539998683	-1380.63288013	-0.21466334375799997	404	0.215	0.698314559925	0.9914427536239999	-1009.97166495	0.647945163848	2472	0.0257	1.1677784393700001	-2.8202825876700004	3.14871607778	-946.69304069	0.994613549126	56820	0.0055	1.2667957223200002	1.56595130278	-951.86624203	0.937762614734
649	2535	238	561	63.0	0.0533	0.5283	1.01481573188	0.457471286638	-789.491993213	0.142274237485	136	0.2727	0.657723880075	0.975245185161	-607.746976075	0.697603518761	762	0.0404	1.09472052242	-4.00784168927	3.1079024033700002	-565.4460395240001	0.995424326509	4453	0.0119	1.1820594064399998	1.6911252197100002	-567.258417114	0.961015012352
654	1114	269	118	23.0	0.1511	0.5745	0.9804526619480001	0.45651987988399995	-615.786825193	0.751385987016	40	0.3888	0.6151417041430001	0.908154879417	-556.468095187	0.918952688668	87	0.2199	0.8977813143979999	-0.782383387843	1.64872843833	-543.233329996	0.9906659627269999	1591	0.0169	1.18782726773	1.79754121315	-557.186437379	0.796450558177
656	5462	197	2828	163.0	0.0163	0.5147	1.10600949278	0.453225653351	-847.910079795	-0.7712995620559999	416	0.2115	0.687819300356	0.992728056248	-596.371192547	0.377168483287	466	0.0792	0.9928660972200001	-0.8553515106039999	2.28913956019	-541.940966515	0.960140820036	16557	0.0097	1.15788856871	1.58349743957	-550.747645469	0.861082048704
659	1475	275	287	31.0	0.0668	0.556	1.08216733603	0.45985266628300003	-709.5053166519999	0.43537997196	58	0.3483	0.631456617249	0.9367312191700001	-582.227400213	0.771406058929	242	0.08199999999999999	1.05617250657	-3.20761665907	2.53062111337	-543.176559112	0.9917145737909999	1178	0.0195	1.1850833205	1.8323850301499998	-545.6073859219999	0.948838150729
665	9452	231	4474	248.0	0.017	0.5104	1.1435701851200002	0.45566599512500006	-1085.525251	-0.8633893804389999	684	0.1929	0.7049813383429999	0.995497120151	-722.7175702960001	0.394994908051	5144	0.0165	1.15176155469	-7.22248688837	4.36685687512	-654.205695062	0.993562162639	25720	0.008	1.19161441742	1.5743063344100001	-655.3496992309999	0.9798362774609999
667	5094	145	2277	197.0	0.0275	0.5137	1.01034909287	0.449155883171	-658.98374547	-0.427910164309	505	0.2036	0.683491907634	0.9945727345450001	-485.068202728	0.601939149928	595	0.0835	0.9449632703280001	-0.06942617633989999	2.23976092763	-455.436864927	0.964898257159	48461	0.0103	1.10292298722	1.5007543576700002	-465.99236015199995	0.7996276992039999
670	374	73	120	23.0	0.1055	0.5715	0.878390933265	0.427246569855	-184.62793934	0.47631918982199994	39	0.3714	0.583929945815	0.932469762862	-154.36604780000002	0.768680190195	65	0.1929	0.8047705521140001	-1.95214623662	2.1101536217200003	-145.128749011	0.9655405721200001	258	0.0591	0.922404361608	1.82215253105	-146.655862372	0.92463212858
679	3245	183	1347	102.0	0.0269	0.5202	1.08402044102	0.452694439181	-703.935435205	-0.196347006545	239	0.2371	0.669882611202	0.987233296575	-521.558268121	0.60014047728	510	0.0663	1.00791847876	-1.6496562836200002	2.5314271451	-482.950049295	0.9832021273989999	8824	0.0115	1.13915499191	1.61417557102	-487.819750019	0.9190133770799999
682	6959	392	3349	115.0	0.0107	0.5172	1.30148026285	0.4621530793	-1508.34543894	-0.178104249037	287	0.2322	0.691150729669	0.987251931268	-1115.37248788	0.632064707972	1181	0.0381	1.1574849680500001	-2.1941490083099997	2.73515913991	-1033.48086752	0.9849348660349999	29459	0.0055	1.29592640238	1.61616303254	-1041.80175155	0.899157326462
689	3573	209	2250	101.0	0.012	0.5193	1.18192016816	0.455115061904	-796.079312101	-0.348866244323	237	0.2386	0.673299299087	0.9866228548010001	-598.021548344	0.485113763952	176	0.1664	0.8942759558769999	0.0161458894697	1.7235736778900002	-544.687352656	0.950833353604	12409	0.0098	1.1673231314899999	1.60645053188	-563.749141695	0.722601956209
690	1015	142	278	38.0	0.0724	0.5441	0.99319878245	0.449674878165	-410.85636742099996	0.355993030359	72	0.3163	0.623596965526	0.957617424428	-330.35134206099997	0.7618709127330001	296	0.0691	0.986133252549	-3.94537254644	2.9251427738499998	-309.862276042	0.986514695752	1070	0.0252	1.06645875916	1.7541536048299997	-310.917834729	0.9563861137399999
701	5910	467	2426	84.0	0.0122	0.523	1.32875890089	0.464582850908	-1633.32256028	-0.25508268438799997	196	0.255	0.680542562774	0.980267606768	-1188.98590642	0.492715507862	825	0.0394	1.1875977904700001	-3.2358918731800004	2.79614249712	-1067.28680291	0.986073386614	8064	0.006999999999999999	1.31642767202	1.7189824615400002	-1071.44347044	0.956071054984
704	7105	424	3292	110.0	0.0106	0.5184	1.31526709748	0.46275323408200003	-1606.26910442	-0.24577250899999997	272	0.2357	0.690715259937	0.9862758823200001	-1178.54674644	0.573338780651	944	0.0434	1.1560554037200002	-2.07696188332	2.62051968768	-1081.67370575	0.989624131568	23069	0.0055	1.3092759972499999	1.63793778493	-1090.63561254	0.914563046808
705	2866	250	886	69.0	0.0371	0.5265	1.16440514063	0.459131379252	-848.567586073	0.443639173789	151	0.2665	0.662249494617	0.9775359055480001	-710.568721594	0.870464823996	275	0.1306	0.9456184136660001	0.0163273953956	1.84009739912	-684.727177455	0.99020514835	27818	0.0075	1.20753553441	1.5774787296000001	-705.660902186	0.731096229603
709	5043	159	2578	180.0	0.0211	0.5137	1.0660525465200001	0.450150762148	-706.1061931139999	-1.17552909121	460	0.2069	0.6843123336020001	0.993844309068	-451.181154203	0.119717593377	2343	0.0205	1.08693272933	-13.2082388664	5.225403410969999	-388.385782719	0.993772835871	3091	0.0164	1.1024021538	1.6733483878	-388.55347786699997	0.9914481281499999
726	6750	259	2737	160.0	0.0205	0.5135	1.1590162476299999	0.45749398493	-1098.42789333	-0.628339689749	414	0.2129	0.6942526953	0.9921452923109999	-760.215120705	0.42310802445699996	1540	0.0303	1.12458142122	-3.5897171627699995	3.22879951347	-689.1014690439999	0.985193492719	15722	0.0082	1.21054686768	1.6134499206200001	-691.192329053	0.9649767308310001
734	684	162	115	22.0	0.1144	0.5719	0.9017199979359999	0.456531535925	-374.430128471	0.535737889291	37	0.3893	0.606231388938	0.910720996559	-317.274331757	0.785011101208	85	0.1709	0.910136879883	-2.21626842169	2.08633293522	-297.697107632	0.9721766359139999	402	0.0398	1.06627180326	1.8891451655400002	-300.394745021	0.9226548158299999
753	5680	449	688	83.0	0.049	0.5231	1.0206531991299999	0.464193215821	-1570.18635437	0.21721865316300001	195	0.2555	0.6806024130399999	0.980257595284	-1242.02715335	0.774792415615	832	0.0523	1.13916821375	-1.38780119574	2.41596094872	-1180.28885891	0.9908841349330001	37238	0.0048	1.3242533112600001	1.6153799314100001	-1194.77016808	0.885057684887
754	7253	298	2600	153.0	0.02	0.5142	1.13354548794	0.45985900183300005	-1243.03144797	-0.79223388144	395	0.2157	0.695530250636	0.9914443371539999	-852.137694647	0.30821122130600004	989	0.0396	1.12098161618	-2.76114082609	2.8715297232099997	-762.1017728180001	0.973969409409	13079	0.0078	1.2360983084200001	1.6388798107499998	-765.475555475	0.9531970832559999
761	614	100	197	30.0	0.0723	0.5551	0.9231960895569999	0.43906337936000006	-272.85710884	0.330239450137	54	0.3395	0.6039751545800001	0.94768872112	-218.645478013	0.7104016903139999	136	0.1108	0.903048466515	-3.4969660390300006	2.65699112997	-201.952001785	0.979075470809	399	0.044000000000000004	0.9853997072740001	1.81506574561	-202.65206658099999	0.955107242402
765	4117	162	1812	144.0	0.0285	0.5167	1.07962777959	0.449047315524	-682.886037121	-0.174226845679	356	0.2175	0.67798391596	0.9918943917630001	-504.479513212	0.6895615601389999	1329	0.0404	1.0353000566600001	-2.37331041397	3.0586758471599995	-476.025868049	0.9924122829909999	22222	0.0105	1.12147327752	1.54849681557	-479.434153985	0.9173892310070001
767	1056	11	714	296.0	0.1879	0.5518	0.561912105738	0.337259071759	-61.1501650467	0.49914461501199997	542	0.2513	0.495663258745	0.99896498519	-55.3149926031	0.901174753456	477	0.2412	0.529616436617	2.7708141297	1.9681440107400001	-54.936580751	0.979263012113	34350	0.0955	0.5847881407	1.28109326291	-58.3556237497	0.21591706338599997
782	921	198	233	25.0	0.0683	0.5635	1.11351193581	0.455986009458	-479.366953693	0.559630932052	44	0.3729	0.612656965988	0.922433413565	-406.813644759	0.8219171269750001	117	0.1451	0.947510738358	-2.0404808361400004	2.10986111313	-385.04427991800003	0.9924612391150001	739	0.0271	1.11682172688	1.84073834955	-388.87307119300004	0.90543328686
787	5613	328	1703	108.0	0.0251	0.5188	1.14413140076	0.46023690902	-1249.68746558	-0.5101533541359999	264	0.2356	0.6852779348360001	0.986639961344	-873.19483586	0.38794581096999997	1314	0.0273	1.17071494487	-5.0077600019999995	3.3858437202599996	-776.3023409780001	0.9859748896070001	6666	0.0089	1.24730094455	1.69563962026	-776.8917399710001	0.975572019367
789	4178	394	1549	68.0	0.0174	0.5271	1.28619379642	0.464214255127	-1305.13642013	0.097746300605	152	0.2698	0.670569416462	0.975099126647	-1007.00422436	0.6838525499429999	519	0.0617	1.1144859885	-1.9596585118799998	2.4236413677599997	-932.680237069	0.9893237151500001	9455	0.0073	1.2862298835400001	1.68942186341	-941.389909628	0.9084333689849999
796	1606	294	161	32.0	0.1251	0.5539999999999999	0.923160766439	0.460925915419	-764.4675349910001	0.6348611387659999	60	0.3442	0.6328353142140001	0.9383482945559999	-665.802691618	0.8880869486249999	170	0.1385	0.978292965703	-1.07479726887	1.9250562675099998	-645.616252026	0.9937142239360001	3364	0.0119	1.21738420097	1.7382985404700002	-657.2636581930001	0.846226350244
797	8419	176	4963	278.0	0.0158	0.5107	1.13117407191	0.45171054936300004	-854.873568437	-1.09329860323	763	0.18899999999999997	0.700293214511	0.996276194542	-564.042869998	0.303572963475	2021	0.0302	1.07031797452	-3.59649858455	3.44412380631	-510.862703509	0.9848279710269999	21461	0.01	1.1374773278799999	1.55824573708	-512.486932811	0.9596743680609999
800	7442	399	3553	122.0	0.0107	0.5165	1.30409579598	0.463543684128	-1555.55489525	-0.20052234025899998	306	0.2292	0.692912279205	0.988029602788	-1150.76196201	0.6271600058460001	1047	0.0437	1.1442099914700001	-1.7228028144799998	2.5898104647099998	-1067.41226721	0.9934162746999999	36778	0.0052	1.30099216694	1.60533491319	-1078.14496931	0.891747019114
817	918	162	142	30.0	0.0929	0.5539	0.866989820915	0.450538919335	-427.78731789	0.309578771192	55	0.344	0.619298799441	0.941459573805	-340.003525339	0.680282963586	231	0.0706	1.00946667197	-5.30874902705	3.0718359134099997	-309.953018214	0.981982587974	493	0.0353	1.0721691274299998	1.8618487133300001	-310.213954397	0.9742195968799999
821	4131	252	1510	99.0	0.0256	0.5198	1.15188873748	0.456565998341	-948.9575996839999	-0.0765410353564	235	0.2401	0.6763322153899999	0.985883820669	-707.024978516	0.661388952474	1213	0.0344	1.11102909085	-3.37169679936	3.1136053692299996	-657.881365805	0.988865306432	12512	0.0087	1.2034418441899999	1.62481809819	-661.021305831	0.940936379287
843	5213	357	2800	93.0	0.0095	0.5208	1.28532686572	0.46146243201700005	-1301.66631112	-0.514656941977	221	0.2459	0.6807131014419999	0.9836164305249999	-923.264161627	0.37430781322800005	587	0.0506	1.12720545001	-2.8590164056400003	2.6788557930900003	-817.8939646619999	0.9887180389929999	5742	0.009000000000000001	1.2612773369399999	1.7163039752399998	-822.0569013830001	0.9436221545010001
854	795	16	327	171.0	0.2693	0.542	0.5297504638880001	0.36472060837700004	-78.3299553316	0.509132171781	324	0.2438	0.53950943465	0.9967486783859999	-70.292116009	0.934306808727	489	0.1757	0.6104386515300001	1.75900935875	2.27253357913	-70.7461994576	0.92316591282	19629	0.0689	0.6633898346429999	1.3322031195	-73.6152914101	0.488981063251
861	930	278	91	18.0	0.2139	0.5926	1.0301144722600002	0.46107152576000004	-567.253941135	0.8011256866869999	30	0.4308	0.607204016752	0.8738141432400001	-524.5879516780001	0.932309087036	71	0.2416	0.89650722457	-1.0234635344299998	1.63412576134	-517.828397569	0.989305074552	887	0.0228	1.17971850536	1.8664585448299997	-529.4284811169999	0.798089328773
868	1065	136	298	42.0	0.0611	0.5407	0.938080950625	0.449368649699	-406.819450405	0.184550926548	80	0.3079	0.626949593326	0.962590059796	-314.879314422	0.6660884990820001	370	0.0543	1.00328032047	-6.02397974888	3.4267745379299996	-287.960926841	0.980729189374	800	0.028999999999999998	1.05342594343	1.77880300847	-288.442801778	0.971631428033
881	36	17	7	6.0	0.5606	0.6996	0.472919153082	0.39343148177599996	-24.8977143296	0.835696892157	7	0.6148	0.429361639801	0.7409760579469999	-24.360767421	0.94834100783	7	0.6296	0.484804858998	-0.897608954995	1.22944559516	-24.3881186248	0.9315413812729999	16	0.3389	0.602320943875	2.09023041352	-25.319383935500003	0.725457143521
890	1416	299	157	27.0	0.1114	0.5629	0.963206680352	0.45957584772699994	-729.9298063389999	0.619607485802	49	0.3666	0.622540624563	0.9244151546200001	-632.686460467	0.860550203609	135	0.1526	0.9758335132260001	-1.36259525151	1.9141437292200003	-607.325650981	0.9905421415819999	1763	0.0156	1.20885391483	1.8005362995900003	-616.998414101	0.869536614502
891	5378	48	2926	510.0	0.0621	0.5174	0.828035404666	0.419105671829	-274.29095348	-0.519399068778	1302	0.1785	0.6544161464639999	0.9986523728799999	-193.97536734099998	0.7024931331000001	3122	0.0511	0.8516722152789999	-1.695543545	3.6730589714599997	-187.48035532900002	0.979924083471	55366	0.0252	0.884606301971	1.39814206949	-188.89880317200002	0.921354166215
904	1000	240	120	23.0	0.1306	0.5721	0.920412706496	0.459535340203	-551.079928087	0.594117703593	40	0.3874	0.615523817703	0.908974044025	-474.430483306	0.823540530835	110	0.1554	0.9609113013510001	-1.9988226645900002	2.03973799105	-450.80393415099996	0.9806236464139999	733	0.0261	1.1495648526200002	1.86904112882	-455.653337543	0.912518303777
918	800	128	151	32.0	0.1026	0.5519	0.843195099578	0.444209383482	-351.735903521	0.36891180891	59	0.3343	0.6151590835890001	0.9489683583380001	-284.076421295	0.7437657144259999	219	0.0801	0.963317196439	-4.1813963527	2.8990449866400003	-264.956854474	0.983147504049	636	0.0327	1.03826505021	1.7959659548900002	-265.647428432	0.9571870588500001
924	2554	66	830	187.0	0.0945	0.5176	0.780731368548	0.42987478211900004	-306.420023282	0.0818770400419	443	0.209	0.649564160806	0.9951794245319999	-242.47593507	0.838718515126	803	0.0842	0.852410149491	0.22462689368500002	2.48258726819	-236.754023724	0.972176787466	47832	0.0195	0.947422032887	1.43152837976	-242.096819012	0.804256062334
930	834	167	139	27.0	0.1209	0.5599	0.92476511457	0.45962483889399997	-417.612730268	0.544640732845	47	0.3614	0.61507565819	0.9299597516660001	-352.831728123	0.825893451047	163	0.106	0.966791329416	-2.8525810389599995	2.44492964869	-335.79753683	0.993330249508	738	0.0283	1.08754418786	1.8167802240200002	-337.740492958	0.9391699098720001
932	1139	45	606	112.0	0.0707	0.5279	0.825585275601	0.416656775454	-189.50507494400003	0.046328575360699994	237	0.2371	0.614786740319	0.991854268653	-146.513633067	0.787480533496	393	0.0971	0.798636971965	-1.05295198449	2.71082412182	-141.213486091	0.9871642275650001	4185	0.0336	0.8658654373319999	1.50713737813	-142.97823112	0.894901028359
935	106	11	28	29.0	0.4949	0.5770000000000001	0.277474099972	0.33835873026999996	-35.3292918069	0.850460144962	42	0.3668	0.46614114966200004	0.973798908293	-34.7167352458	0.942130606656	48	0.3702	0.48166840525700005	1.17398259927	1.5001110303100003	-35.2495270632	0.919056566618	399	0.1253	0.5799748478419999	1.47375426617	-37.147991196599996	0.44311622614600005
939	662	245	156	14.0	0.0673	0.6156	1.18983801719	0.46882428640900004	-436.26058195699994	0.610823069996	21	0.4842	0.5882930461479999	0.824725650251	-377.90054331	0.7538117276620001	42	0.2907	0.901386022782	-2.38871723398	1.80830391972	-345.89888380300005	0.9665948523710001	145	0.0828	1.0877616704000002	2.1336523574400004	-349.19188508	0.9056740924259999
941	72	16	15	14.0	0.5176	0.609	0.33338308392	0.336073421356	-38.138846110500005	0.836777084338	20	0.4319	0.48345181053	0.9188804253939999	-37.0600656831	0.919342490755	25	0.3921	0.532055743904	0.0313832620775	1.52120430129	-37.9030338728	0.890152722432	102	0.1388	0.643261534574	1.67325917501	-39.1063212746	0.623129199617
943	5467	179	3406	177.0	0.0141	0.5138	1.14419918621	0.45196081138599997	-788.055892275	-0.839801284679	454	0.20800000000000002	0.6868363471619999	0.993550245522	-533.314250534	0.353946547532	1307	0.0339	1.066335779	-4.049214403030001	3.38532722626	-479.818066863	0.9929990329799999	9281	0.0115	1.1353309171400001	1.60865624808	-481.229022436	0.964746282402
945	785	174	107	24.0	0.1215	0.5685	0.915040563705	0.45205988053199997	-415.261854342	0.659736137666	41	0.3778	0.609325193145	0.9189284369349999	-364.82953014699996	0.8727765445960001	76	0.2175	0.8632984267910001	-0.9676974925470001	1.72987708678	-350.742627538	0.969776514637	891	0.0255	1.09870675883	1.80127065937	-358.74077559	0.826922549435
953	1191	251	360	27.0	0.0406	0.5613	1.1927548934999999	0.459544308235	-613.2995756319999	0.492838563028	48	0.3656	0.624893383154	0.9246268252680001	-512.118270712	0.7797550285250001	107	0.1643	0.953749574534	-1.7550588148299997	1.9665132070599998	-476.97908661699995	0.9864974799299998	847	0.0239	1.16105346003	1.85789181006	-482.874373775	0.891111497454
956	8818	173	4910	296.0	0.0174	0.5106	1.1116166800799998	0.45211603607199996	-851.3995190910001	-1.10208669265	817	0.1865	0.7015292726260001	0.996551727246	-577.916697962	0.30689309791200003	947	0.0568	1.00869595349	-0.857351797669	2.5603241245299997	-529.711823544	0.951238667237	44346	0.0091	1.13745145494	1.5204983359	-536.901797515	0.879297655685
961	6953	256	3372	167.0	0.0159	0.5129	1.20491101528	0.45810387454499996	-1096.47655604	-0.408885947494	433	0.2108	0.6948368833740001	0.9925391432709999	-787.139210697	0.570385714258	1366	0.0385	1.098372337	-1.9995339258400002	2.84951289288	-730.656078071	0.9829883882870001	36294	0.006999999999999999	1.21371009652	1.56565418671	-736.5229268610001	0.920684502635
974	34918	209	24511	1006.0	0.0093	0.506	1.16350276145	0.45476857231600004	-1278.12377649	-2.86766060921	3308	0.1501	0.738880020632	0.999154832108	-723.16037494	-0.331414877898	12063	0.0127	1.15134719953	-10.5819341207	5.28235799079	-626.454753266	0.986558245813	41846	0.008	1.17448754353	1.54019340343	-627.136361148	0.9828738048919999
976	993	262	145	21.0	0.1335	0.5789	1.1206231629999999	0.460865117471	-573.003050334	0.7828807372869999	35	0.4065	0.609590220508	0.8953327164049999	-523.263129814	0.9227867561499999	76	0.2369	0.885322008536	-0.802976835344	1.61162721692	-513.467676478	0.970594729631	1213	0.0195	1.17733250522	1.82271961411	-525.9761875519999	0.7757591463310001
981	3064	209	1154	86.0	0.0278	0.5226	1.09842381399	0.454955214133	-762.898798329	-0.123714325254	196	0.2486	0.66652316426	0.9837002464010001	-569.10554013	0.606050377113	489	0.0633	1.0309669043	-2.04684296717	2.57604663531	-524.7289489469999	0.983137718028	6485	0.0114	1.1617430405700002	1.6489789558	-529.00519881	0.929510234568
984	3412	358	1776	60.0	0.0101	0.5311	1.2889332467499999	0.46190337157399997	-1145.64346548	-0.260324815778	130	0.2803	0.6635963059860001	0.971298917438	-839.3320865310001	0.42934838702	324	0.0718	1.09860187093	-2.8591078034099997	2.48909549598	-737.9306094880001	0.984363375609	2284	0.013000000000000001	1.24645839585	1.79726336807	-741.79586429	0.936153473384
987	1241	202	304	34.0	0.0593	0.5504	1.0387096109799998	0.452140453275	-551.2993148119999	0.38044856435	64	0.3318	0.6260028111289999	0.9477310937379999	-448.726679345	0.7569553844920001	168	0.1144	0.9743954195990001	-2.15192693878	2.25292959132	-418.44310093	0.9871008526039999	1185	0.0213	1.13099399614	1.7907236876900003	-422.02005321	0.919491138545
988	926	218	110	23.0	0.1403	0.5713	0.9361338663269999	0.457616348664	-505.35919925900004	0.669465645477	40	0.3859	0.611742613751	0.911502547562	-444.278220334	0.87637552839	104	0.1697	0.930730339075	-1.52274276859	1.92938145535	-429.14831278199995	0.990809439982	935	0.0234	1.1389766423999999	1.82684845957	-435.45692509400004	0.877140713569
991	7138	163	4163	251.0	0.0173	0.5116	1.11164171344	0.450473779991	-777.172919718	-0.9107002344230001	674	0.1931	0.694606471978	0.995854545043	-524.440730507	0.39127054953900003	1593	0.036000000000000004	1.04556085885	-2.79980649647	3.2149735616500004	-479.471276274	0.987038445912	22215	0.0105	1.1226798385799999	1.54909934463	-481.863697498	0.9507664440979999
992	7271	153	4707	270.0	0.0153	0.5121	1.11153786771	0.44981886695900003	-742.1441498180001	-0.8761155233589999	728	0.1903	0.694523752886	0.996246509623	-510.81473557099997	0.444321886183	1115	0.0507	1.0056541369	-1.23578348882	2.74462491339	-471.986086413	0.981691686699	37243	0.0102	1.11255904905	1.5175935676899999	-477.278307405	0.905782319981
995	4540	141	2208	179.0	0.0274	0.5141	1.06051246724	0.448094805509	-628.328495344	-0.33799771791199995	453	0.2074	0.680145498063	0.993957782215	-455.162077254	0.637129459075	1252	0.045	1.0072939268799999	-1.90595223778	2.97210164812	-428.19288089199995	0.992025837627	25486	0.0114	1.0949686860799999	1.52837376851	-431.708235806	0.919018296217
998	872	181	70	26.0	0.2165	0.563	0.7523654755879999	0.454167046533	-445.345796766	0.690023486185	45	0.368	0.612122672262	0.926256127656	-396.009195245	0.9072227006389999	144	0.1354	0.936763791067	-1.5210792057299998	2.07577065071	-389.220151302	0.982658277798	1427	0.0204	1.11496555509	1.7574949902700001	-394.59749397699994	0.8543241883339999
1000	948	162	194	31.0	0.0783	0.5519	0.9126862043359999	0.447439892234	-433.509422981	0.294267148744	57	0.34	0.620073325709	0.944047786295	-343.456743243	0.676429779698	226	0.0738	1.00468933375	-4.94648644772	2.9943047196599997	-312.979102382	0.9914655069380001	526	0.0341	1.07392948213	1.8534233722799998	-313.34449395900003	0.9770850965200001
1002	4480	135	2660	183.0	0.0203	0.5143	1.0773410753100001	0.446989662589	-605.729193939	-0.6823723713779999	463	0.2067	0.679025465091	0.9941785275220001	-422.94897703699996	0.45239099462899995	758	0.0566	0.9830239103730001	-1.7258840101599997	2.7686131927099997	-388.885185384	0.977641195442	13039	0.013000000000000001	1.08319417936	1.5595463609600002	-392.287426882	0.926476219225
1005	7592	356	1923	137.0	0.0285	0.5148	1.09842478205	0.461450401833	-1436.85108991	-0.384127450591	351	0.2218	0.6954328217919999	0.9898983163539999	-1032.52506092	0.524418084228	1282	0.0361	1.14999766697	-2.36551182519	2.82277626181	-948.301980869	0.984488084047	27807	0.0059	1.27666761706	1.61048932076	-954.335165981	0.934210636874
1008	5944	223	2244	160.0	0.0269	0.5142	1.11870700469	0.455917275253	-950.864934401	-0.413427534886	410	0.2126	0.690364888941	0.9923625361489999	-673.941173948	0.555028185406	2050	0.0274	1.11092113878	-3.87210861125	3.4282019406	-622.37600148	0.995618265238	20860	0.0085	1.18346051863	1.58245846349	-624.460669701	0.9600749722600002
1013	3128	118	934	143.0	0.0515	0.5166	0.910734713389	0.445567309861	-502.486577516	0.05959689807850001	343	0.2187	0.667062172508	0.9923099895790001	-387.572634496	0.8089293634739999	1157	0.0515	0.9715474903360001	-1.34799422206	2.8636488752099996	-374.170774423	0.9848155937909999	31218	0.0127	1.06082907312	1.50206004194	-378.318803135	0.862379556426
1015	1246	174	218	39.0	0.0914	0.5448	0.907855234827	0.44964504272100003	-503.785129095	0.380594538178	76	0.3145	0.629210005911	0.957723332339	-409.124426025	0.779643803617	270	0.0802	0.9940179904399999	-2.75969162897	2.5844656671	-386.121560365	0.9860492810600001	1631	0.0196	1.1101365196200002	1.73956784222	-388.37211824699995	0.9417112013200002
1022	7097	182	4114	227.0	0.0158	0.5116	1.1401818261299999	0.452171896861	-846.38870622	-0.7433099537029999	607	0.1969	0.6953662713750001	0.9952243409810001	-594.147511903	0.457691979051	857	0.0596	1.01075439642	-0.825533218753	2.50558133584	-549.2050701740001	0.970634880846	41294	0.0089	1.14716417963	1.5283969329799998	-557.2130805080001	0.884488445145
1024	2087	51	746	187.0	0.1001	0.521	0.738891393175	0.421159068491	-239.666238864	0.243926660317	430	0.2124	0.635169621229	0.995498064997	-196.588408189	0.915039018141	698	0.1038	0.8005947775130001	0.8243625485230001	2.32279936604	-193.796309431	0.9865984418320001	58966	0.0238	0.8967008916500001	1.4012340602200002	-199.381068013	0.685439082791
